"Year","Month","Day","Hour","Temp","Warm_Hour"
2008,7,10,10,29.09,TRUE
2008,7,10,11,29.916,TRUE
2008,7,10,12,30.9,TRUE
2008,7,10,13,32.33,TRUE
2008,7,10,14,32.51,TRUE
2008,7,10,15,33.131,TRUE
2008,7,10,16,31.816,TRUE
2008,7,10,17,29.79,TRUE
2008,7,10,18,28.468,TRUE
2008,7,10,19,26.353,TRUE
2008,7,10,20,24.46,FALSE
2008,7,10,21,23.064,FALSE
2008,7,10,22,22.011,FALSE
2008,7,10,23,20.198,FALSE
2008,7,11,0,19.127,FALSE
2008,7,11,1,18.438,FALSE
2008,7,11,2,17.986,FALSE
2008,7,11,3,17.534,FALSE
2008,7,11,4,17.201,FALSE
2008,7,11,5,16.773,FALSE
2008,7,11,6,17.177,FALSE
2008,7,11,7,18.58,FALSE
2008,7,11,8,22.657,FALSE
2008,7,11,9,25.307,TRUE
2008,7,11,10,26.916,TRUE
2008,7,11,11,29.04,TRUE
2008,7,11,12,30.748,TRUE
2008,7,11,13,31.153,TRUE
2008,7,11,14,31.179,TRUE
2008,7,11,15,31.433,TRUE
2008,7,11,16,30.9,TRUE
2008,7,11,17,29.916,TRUE
2008,7,11,18,28.147,TRUE
2008,7,11,19,26.72,TRUE
2008,7,11,20,25.404,TRUE
2008,7,11,21,24.702,FALSE
2008,7,11,22,24.195,FALSE
2008,7,11,23,23.4,FALSE
2008,7,12,0,22.657,FALSE
2008,7,12,1,22.13,FALSE
2008,7,12,2,21.676,FALSE
2008,7,12,3,20.412,FALSE
2008,7,12,4,18.699,FALSE
2008,7,12,5,18.176,FALSE
2008,7,12,6,18.485,FALSE
2008,7,12,7,19.865,FALSE
2008,7,12,8,23.136,FALSE
2008,7,12,9,25.355,TRUE
2008,7,12,10,25.477,TRUE
2008,7,12,11,27.063,TRUE
2008,7,12,12,28.965,TRUE
2008,7,12,13,30.192,TRUE
2008,7,12,14,31.128,TRUE
2008,7,12,15,31.306,TRUE
2008,7,12,16,30.976,TRUE
2008,7,12,17,30.142,TRUE
2008,7,12,18,28.493,TRUE
2008,7,12,19,26.549,TRUE
2008,7,12,20,25.574,TRUE
2008,7,12,21,25.04,TRUE
2008,7,12,22,25.04,TRUE
2008,7,12,23,24.629,FALSE
2008,7,13,0,23.617,FALSE
2008,7,13,1,22.657,FALSE
2008,7,13,2,22.585,FALSE
2008,7,13,3,22.011,FALSE
2008,7,13,4,21.795,FALSE
2008,7,13,5,18.866,FALSE
2008,7,13,6,18.057,FALSE
2008,7,13,7,20.031,FALSE
2008,7,13,8,24.992,FALSE
2008,7,13,9,26.94,TRUE
2008,7,13,10,28.295,TRUE
2008,7,13,11,29.991,TRUE
2008,7,13,12,31.51,TRUE
2008,7,13,13,32.742,TRUE
2008,7,13,14,33.626,TRUE
2008,7,13,15,33.966,TRUE
2008,7,13,16,33.365,TRUE
2008,7,13,17,32.924,TRUE
2008,7,13,18,31.433,TRUE
2008,7,13,19,28.221,TRUE
2008,7,13,20,26.085,TRUE
2008,7,13,21,25.162,TRUE
2008,7,13,22,25.598,TRUE
2008,7,13,23,24.581,FALSE
2008,7,14,0,21.557,FALSE
2008,7,14,1,20.984,FALSE
2008,7,14,2,20.269,FALSE
2008,7,14,3,19.746,FALSE
2008,7,14,4,19.222,FALSE
2008,7,14,5,18.01,FALSE
2008,7,14,6,18.081,FALSE
2008,7,14,7,19.436,FALSE
2008,7,14,8,24.992,FALSE
2008,7,14,9,26.818,TRUE
2008,7,14,10,28.444,TRUE
2008,7,14,11,30.293,TRUE
2008,7,14,12,32.304,TRUE
2008,7,14,13,33.495,TRUE
2008,7,14,14,33.94,TRUE
2008,7,14,15,35.448,TRUE
2008,7,14,16,34.097,TRUE
2008,7,14,17,32.253,TRUE
2008,7,14,18,29.765,TRUE
2008,7,14,19,25.695,TRUE
2008,7,14,20,22.417,FALSE
2008,7,14,21,21.032,FALSE
2008,7,14,22,20.126,FALSE
2008,7,14,23,19.341,FALSE
2008,7,15,0,19.032,FALSE
2008,7,15,1,18.961,FALSE
2008,7,15,2,18.533,FALSE
2008,7,15,3,17.225,FALSE
2008,7,15,4,16.534,FALSE
2008,7,15,5,15.772,FALSE
2008,7,15,6,16.272,FALSE
2008,7,15,7,18.343,FALSE
2008,7,15,8,22.968,FALSE
2008,7,15,9,24.726,FALSE
2008,7,15,10,25.744,TRUE
2008,7,15,11,27.382,TRUE
2008,7,15,12,28.891,TRUE
2008,7,15,13,29.966,TRUE
2008,7,15,14,30.95,TRUE
2008,7,15,15,31.816,TRUE
2008,7,15,16,32.175,TRUE
2008,7,15,17,31.459,TRUE
2008,7,15,18,29.389,TRUE
2008,7,15,19,25.866,TRUE
2008,7,15,20,22.393,FALSE
2008,7,15,21,20.555,FALSE
2008,7,15,22,19.365,FALSE
2008,7,15,23,18.414,FALSE
2008,7,16,0,17.748,FALSE
2008,7,16,1,18.366,FALSE
2008,7,16,2,16.892,FALSE
2008,7,16,3,15.27,FALSE
2008,7,16,4,14.457,FALSE
2008,7,16,5,14.314,FALSE
2008,7,16,6,14.625,FALSE
2008,7,16,7,16.606,FALSE
2008,7,16,8,21.008,FALSE
2008,7,16,9,23.136,FALSE
2008,7,16,10,24.315,FALSE
2008,7,16,11,26.72,TRUE
2008,7,16,12,28.617,TRUE
2008,7,16,13,30.142,TRUE
2008,7,16,14,31.23,TRUE
2008,7,16,15,32.201,TRUE
2008,7,16,16,30.545,TRUE
2008,7,16,17,28.866,TRUE
2008,7,16,18,27.333,TRUE
2008,7,16,19,25.623,TRUE
2008,7,16,20,24.871,FALSE
2008,7,16,21,23.136,FALSE
2008,7,16,22,22.178,FALSE
2008,7,16,23,20.031,FALSE
2008,7,17,0,17.677,FALSE
2008,7,17,1,16.106,FALSE
2008,7,17,2,14.601,FALSE
2008,7,17,3,13.954,FALSE
2008,7,17,4,13.257,FALSE
2008,7,17,5,13.016,FALSE
2008,7,17,6,13.762,FALSE
2008,7,17,7,15.867,FALSE
2008,7,17,8,21.366,FALSE
2008,7,17,9,24.363,FALSE
2008,7,17,10,24.823,FALSE
2008,7,17,11,26.573,TRUE
2008,7,17,12,28.196,TRUE
2008,7,17,13,29.615,TRUE
2008,7,17,14,30.041,TRUE
2008,7,17,15,30.571,TRUE
2008,7,17,16,28.916,TRUE
2008,7,17,17,27.604,TRUE
2008,7,17,18,26.231,TRUE
2008,7,17,19,24.074,FALSE
2008,7,17,20,22.13,FALSE
2008,7,17,21,19.77,FALSE
2008,7,17,22,18.129,FALSE
2008,7,17,23,16.773,FALSE
2008,7,18,0,15.151,FALSE
2008,7,18,1,14.314,FALSE
2008,7,18,2,13.954,FALSE
2008,7,18,3,13.594,FALSE
2008,7,18,4,13.233,FALSE
2008,7,18,5,12.944,FALSE
2008,7,18,6,13.473,FALSE
2008,7,18,7,15.652,FALSE
2008,7,18,8,20.603,FALSE
2008,7,18,9,22.705,FALSE
2008,7,18,10,23.833,FALSE
2008,7,18,11,25.987,TRUE
2008,7,18,12,27.801,TRUE
2008,7,18,13,29.265,TRUE
2008,7,18,14,29.941,TRUE
2008,7,18,15,30.394,TRUE
2008,7,18,16,30.469,TRUE
2008,7,18,17,29.665,TRUE
2008,7,18,18,27.653,TRUE
2008,7,18,19,24.823,FALSE
2008,7,18,20,22.226,FALSE
2008,7,18,21,20.531,FALSE
2008,7,18,22,19.127,FALSE
2008,7,18,23,17.986,FALSE
2008,7,19,0,17.272,FALSE
2008,7,19,1,15.915,FALSE
2008,7,19,2,14.96,FALSE
2008,7,19,3,14.385,FALSE
2008,7,19,4,13.954,FALSE
2008,7,19,5,13.594,FALSE
2008,7,19,6,14.242,FALSE
2008,7,19,7,16.368,FALSE
2008,7,19,8,21.533,FALSE
2008,7,19,9,23.713,FALSE
2008,7,19,10,24.968,FALSE
2008,7,19,11,26.744,TRUE
2008,7,19,12,28.493,TRUE
2008,7,19,13,29.765,TRUE
2008,7,19,14,30.117,TRUE
2008,7,19,15,30.596,TRUE
2008,7,19,16,30.394,TRUE
2008,7,19,17,28.742,TRUE
2008,7,19,18,26.72,TRUE
2008,7,19,19,24.388,FALSE
2008,7,19,20,21.843,FALSE
2008,7,19,21,19.698,FALSE
2008,7,19,22,18.366,FALSE
2008,7,19,23,16.796,FALSE
2008,7,20,0,15.915,FALSE
2008,7,20,1,15.342,FALSE
2008,7,20,2,14.361,FALSE
2008,7,20,3,13.161,FALSE
2008,7,20,4,12.582,FALSE
2008,7,20,5,11.783,FALSE
2008,7,20,6,12.316,FALSE
2008,7,20,7,14.649,FALSE
2008,7,20,8,18.842,FALSE
2008,7,20,9,20.746,FALSE
2008,7,20,10,22.321,FALSE
2008,7,20,11,23.857,FALSE
2008,7,20,12,25.574,TRUE
2008,7,20,13,26.891,TRUE
2008,7,20,14,27.727,TRUE
2008,7,20,15,27.481,TRUE
2008,7,20,16,27.014,TRUE
2008,7,20,17,26.085,TRUE
2008,7,20,18,23.16,FALSE
2008,7,20,19,20.198,FALSE
2008,7,20,20,17.272,FALSE
2008,7,20,21,15.676,FALSE
2008,7,20,22,14.409,FALSE
2008,7,20,23,13.185,FALSE
2008,7,21,0,12.606,FALSE
2008,7,21,1,12.243,FALSE
2008,7,21,2,12.558,FALSE
2008,7,21,3,11.734,FALSE
2008,7,21,4,11.662,FALSE
2008,7,21,5,11.248,FALSE
2008,7,21,6,10.98,FALSE
2008,7,21,7,12.92,FALSE
2008,7,21,8,16.796,FALSE
2008,7,21,9,18.39,FALSE
2008,7,21,10,20.293,FALSE
2008,7,21,11,21.7,FALSE
2008,7,21,12,23.28,FALSE
2008,7,21,13,24.412,FALSE
2008,7,21,14,25.598,TRUE
2008,7,21,15,26.231,TRUE
2008,7,21,16,26.378,TRUE
2008,7,21,17,25.598,TRUE
2008,7,21,18,24.074,FALSE
2008,7,21,19,21.628,FALSE
2008,7,21,20,18.866,FALSE
2008,7,21,21,16.749,FALSE
2008,7,21,22,15.461,FALSE
2008,7,21,23,14.481,FALSE
2008,7,22,0,13.425,FALSE
2008,7,22,1,12.171,FALSE
2008,7,22,2,11.516,FALSE
2008,7,22,3,11.273,FALSE
2008,7,22,4,10.883,FALSE
2008,7,22,5,10.345,FALSE
2008,7,22,6,10.932,FALSE
2008,7,22,7,13.377,FALSE
2008,7,22,8,17.51,FALSE
2008,7,22,9,20.293,FALSE
2008,7,22,10,22.082,FALSE
2008,7,22,11,24.484,FALSE
2008,7,22,12,26.475,TRUE
2008,7,22,13,27.776,TRUE
2008,7,22,14,28.617,TRUE
2008,7,22,15,28.891,TRUE
2008,7,22,16,29.24,TRUE
2008,7,22,17,27.998,TRUE
2008,7,22,18,25.647,TRUE
2008,7,22,19,23.641,FALSE
2008,7,22,20,23.857,FALSE
2008,7,22,21,21.127,FALSE
2008,7,22,22,19.103,FALSE
2008,7,22,23,18.01,FALSE
2008,7,23,0,17.177,FALSE
2008,7,23,1,16.129,FALSE
2008,7,23,2,15.509,FALSE
2008,7,23,3,14.864,FALSE
2008,7,23,4,14.601,FALSE
2008,7,23,5,14.409,FALSE
2008,7,23,6,14.84,FALSE
2008,7,23,7,17.058,FALSE
2008,7,23,8,21.103,FALSE
2008,7,23,9,23.521,FALSE
2008,7,23,10,25.598,TRUE
2008,7,23,11,27.308,TRUE
2008,7,23,12,28.791,TRUE
2008,7,23,13,29.991,TRUE
2008,7,23,14,31.001,TRUE
2008,7,23,15,31.714,TRUE
2008,7,23,16,31.026,TRUE
2008,7,23,17,29.941,TRUE
2008,7,23,18,27.481,TRUE
2008,7,23,19,25.04,TRUE
2008,7,23,20,22.082,FALSE
2008,7,23,21,20.222,FALSE
2008,7,23,22,19.436,FALSE
2008,7,23,23,17.891,FALSE
2008,7,24,0,16.487,FALSE
2008,7,24,1,15.461,FALSE
2008,7,24,2,14.792,FALSE
2008,7,24,3,14.026,FALSE
2008,7,24,4,13.57,FALSE
2008,7,24,5,13.353,FALSE
2008,7,24,6,13.882,FALSE
2008,7,24,7,15.986,FALSE
2008,7,24,8,19.888,FALSE
2008,7,24,9,22.848,FALSE
2008,7,24,10,25.04,TRUE
2008,7,24,11,27.235,TRUE
2008,7,24,12,29.34,TRUE
2008,7,24,13,31.23,TRUE
2008,7,24,14,32.073,TRUE
2008,7,24,15,32.124,TRUE
2008,7,24,16,31.663,TRUE
2008,7,24,17,30.343,TRUE
2008,7,24,18,27.776,TRUE
2008,7,24,19,25.598,TRUE
2008,7,24,20,22.992,FALSE
2008,7,24,21,21.27,FALSE
2008,7,24,22,20.007,FALSE
2008,7,24,23,18.794,FALSE
2008,7,25,0,17.677,FALSE
2008,7,25,1,16.153,FALSE
2008,7,25,2,15.127,FALSE
2008,7,25,3,14.553,FALSE
2008,7,25,4,14.29,FALSE
2008,7,25,5,14.026,FALSE
2008,7,25,6,14.314,FALSE
2008,7,25,7,16.796,FALSE
2008,7,25,8,20.293,FALSE
2008,7,25,9,23.256,FALSE
2008,7,25,10,25.598,TRUE
2008,7,25,11,27.776,TRUE
2008,7,25,12,29.49,TRUE
2008,7,25,13,31.357,TRUE
2008,7,25,14,32.124,TRUE
2008,7,25,15,32.562,TRUE
2008,7,25,16,32.15,TRUE
2008,7,25,17,30.773,TRUE
2008,7,25,18,28.245,TRUE
2008,7,25,19,25.963,TRUE
2008,7,25,20,23.761,FALSE
2008,7,25,21,21.939,FALSE
2008,7,25,22,20.579,FALSE
2008,7,25,23,19.984,FALSE
2008,7,26,0,20.031,FALSE
2008,7,26,1,17.867,FALSE
2008,7,26,2,16.272,FALSE
2008,7,26,3,15.533,FALSE
2008,7,26,4,14.864,FALSE
2008,7,26,5,14.266,FALSE
2008,7,26,6,14.745,FALSE
2008,7,26,7,17.51,FALSE
2008,7,26,8,22.657,FALSE
2008,7,26,9,26.353,TRUE
2008,7,26,10,28.023,TRUE
2008,7,26,11,30.041,TRUE
2008,7,26,12,31.868,TRUE
2008,7,26,13,33.313,TRUE
2008,7,26,14,35.182,TRUE
2008,7,26,15,36.688,TRUE
2008,7,26,16,36.065,TRUE
2008,7,26,17,33.992,TRUE
2008,7,26,18,31.001,TRUE
2008,7,26,19,27.974,TRUE
2008,7,26,20,24.605,FALSE
2008,7,26,21,25.453,TRUE
2008,7,26,22,21.318,FALSE
2008,7,26,23,19.389,FALSE
2008,7,27,0,18.2,FALSE
2008,7,27,1,16.963,FALSE
2008,7,27,2,16.249,FALSE
2008,7,27,3,15.772,FALSE
2008,7,27,4,14.361,FALSE
2008,7,27,5,13.449,FALSE
2008,7,27,6,13.93,FALSE
2008,7,27,7,16.439,FALSE
2008,7,27,8,20.388,FALSE
2008,7,27,9,23.497,FALSE
2008,7,27,10,25.647,TRUE
2008,7,27,11,27.604,TRUE
2008,7,27,12,28.916,TRUE
2008,7,27,13,30.9,TRUE
2008,7,27,14,31.868,TRUE
2008,7,27,15,32.536,TRUE
2008,7,27,16,32.278,TRUE
2008,7,27,17,30.167,TRUE
2008,7,27,18,28.345,TRUE
2008,7,27,19,24.726,FALSE
2008,7,27,20,20.936,FALSE
2008,7,27,21,18.794,FALSE
2008,7,27,22,17.534,FALSE
2008,7,27,23,16.939,FALSE
2008,7,28,0,16.249,FALSE
2008,7,28,1,15.318,FALSE
2008,7,28,2,14.577,FALSE
2008,7,28,3,13.473,FALSE
2008,7,28,4,12.823,FALSE
2008,7,28,5,12.461,FALSE
2008,7,28,6,12.558,FALSE
2008,7,28,7,15.031,FALSE
2008,7,28,8,17.891,FALSE
2008,7,28,9,20.722,FALSE
2008,7,28,10,23.016,FALSE
2008,7,28,11,25.258,TRUE
2008,7,28,12,27.136,TRUE
2008,7,28,13,28.493,TRUE
2008,7,28,14,29.515,TRUE
2008,7,28,15,30.571,TRUE
2008,7,28,16,30.697,TRUE
2008,7,28,17,30.268,TRUE
2008,7,28,18,28.493,TRUE
2008,7,28,19,26.451,TRUE
2008,7,28,20,24.436,FALSE
2008,7,28,21,21.103,FALSE
2008,7,28,22,18.889,FALSE
2008,7,28,23,18.105,FALSE
2008,7,29,0,17.344,FALSE
2008,7,29,1,16.987,FALSE
2008,7,29,2,15.891,FALSE
2008,7,29,3,15.676,FALSE
2008,7,29,4,15.438,FALSE
2008,7,29,5,14.864,FALSE
2008,7,29,6,14.96,FALSE
2008,7,29,7,16.249,FALSE
2008,7,29,8,18.937,FALSE
2008,7,29,9,21.533,FALSE
2008,7,29,10,23.665,FALSE
2008,7,29,11,26.158,TRUE
2008,7,29,12,27.949,TRUE
2008,7,29,13,29.84,TRUE
2008,7,29,14,31.408,TRUE
2008,7,29,15,32.587,TRUE
2008,7,29,16,32.175,TRUE
2008,7,29,17,30.571,TRUE
2008,7,29,18,28.742,TRUE
2008,7,29,19,25.695,TRUE
2008,7,29,20,22.011,FALSE
2008,7,29,21,19.984,FALSE
2008,7,29,22,18.58,FALSE
2008,7,29,23,17.272,FALSE
2008,7,30,0,15.843,FALSE
2008,7,30,1,14.697,FALSE
2008,7,30,2,14.026,FALSE
2008,7,30,3,13.882,FALSE
2008,7,30,4,13.546,FALSE
2008,7,30,5,13.161,FALSE
2008,7,30,6,13.497,FALSE
2008,7,30,7,15.652,FALSE
2008,7,30,8,18.58,FALSE
2008,7,30,9,21.915,FALSE
2008,7,30,10,24.122,FALSE
2008,7,30,11,26.5,TRUE
2008,7,30,12,28.419,TRUE
2008,7,30,13,30.091,TRUE
2008,7,30,14,31.331,TRUE
2008,7,30,15,32.458,TRUE
2008,7,30,16,32.433,TRUE
2008,7,30,17,31.306,TRUE
2008,7,30,18,28.642,TRUE
2008,7,30,19,25.501,TRUE
2008,7,30,20,21.891,FALSE
2008,7,30,21,19.484,FALSE
2008,7,30,22,18.604,FALSE
2008,7,30,23,17.629,FALSE
2008,7,31,0,17.082,FALSE
2008,7,31,1,15.342,FALSE
2008,7,31,2,14.601,FALSE
2008,7,31,3,14.122,FALSE
2008,7,31,4,13.738,FALSE
2008,7,31,5,13.353,FALSE
2008,7,31,6,13.57,FALSE
2008,7,31,7,15.915,FALSE
2008,7,31,8,19.46,FALSE
2008,7,31,9,22.369,FALSE
2008,7,31,10,25.016,TRUE
2008,7,31,11,27.308,TRUE
2008,7,31,12,28.866,TRUE
2008,7,31,13,30.52,TRUE
2008,7,31,14,32.021,TRUE
2008,7,31,15,33.313,TRUE
2008,7,31,16,33.757,TRUE
2008,7,31,17,31.816,TRUE
2008,7,31,18,28.692,TRUE
2008,7,31,19,25.355,TRUE
2008,7,31,20,21.748,FALSE
2008,7,31,21,19.96,FALSE
2008,7,31,22,18.818,FALSE
2008,7,31,23,18.366,FALSE
2008,8,1,0,17.439,FALSE
2008,8,1,1,16.201,FALSE
2008,8,1,2,14.433,FALSE
2008,8,1,3,13.618,FALSE
2008,8,1,4,13.473,FALSE
2008,8,1,5,12.944,FALSE
2008,8,1,6,13.016,FALSE
2008,8,1,7,15.915,FALSE
2008,8,1,8,19.389,FALSE
2008,8,1,9,21.676,FALSE
2008,8,1,10,24.243,FALSE
2008,8,1,11,26.573,TRUE
2008,8,1,12,28.692,TRUE
2008,8,1,13,30.672,TRUE
2008,8,1,14,32.15,TRUE
2008,8,1,15,33.001,TRUE
2008,8,1,16,30.343,TRUE
2008,8,1,17,29.414,TRUE
2008,8,1,18,27.974,TRUE
2008,8,1,19,24.726,FALSE
2008,8,1,20,22.465,FALSE
2008,8,1,21,21.318,FALSE
2008,8,1,22,19.674,FALSE
2008,8,1,23,18.985,FALSE
2008,8,2,0,17.558,FALSE
2008,8,2,1,16.249,FALSE
2008,8,2,2,15.366,FALSE
2008,8,2,3,15.008,FALSE
2008,8,2,4,14.96,FALSE
2008,8,2,5,14.864,FALSE
2008,8,2,6,15.199,FALSE
2008,8,2,7,18.057,FALSE
2008,8,2,8,21.032,FALSE
2008,8,2,9,24.243,FALSE
2008,8,2,10,26.158,TRUE
2008,8,2,11,27.702,TRUE
2008,8,2,12,29.19,TRUE
2008,8,2,13,30.066,TRUE
2008,8,2,14,30.925,TRUE
2008,8,2,15,31.612,TRUE
2008,8,2,16,31.306,TRUE
2008,8,2,17,29.84,TRUE
2008,8,2,18,27.235,TRUE
2008,8,2,19,24.871,FALSE
2008,8,2,20,23.497,FALSE
2008,8,2,21,19.579,FALSE
2008,8,2,22,19.08,FALSE
2008,8,2,23,17.344,FALSE
2008,8,3,0,16.725,FALSE
2008,8,3,1,14.864,FALSE
2008,8,3,2,14.745,FALSE
2008,8,3,3,13.93,FALSE
2008,8,3,4,12.775,FALSE
2008,8,3,5,12.171,FALSE
2008,8,3,6,12.195,FALSE
2008,8,3,7,14.385,FALSE
2008,8,3,8,17.986,FALSE
2008,8,3,9,20.65,FALSE
2008,8,3,10,22.633,FALSE
2008,8,3,11,24.847,FALSE
2008,8,3,12,26.134,TRUE
2008,8,3,13,27.112,TRUE
2008,8,3,14,28.023,TRUE
2008,8,3,15,28.543,TRUE
2008,8,3,16,28.419,TRUE
2008,8,3,17,27.407,TRUE
2008,8,3,18,25.331,TRUE
2008,8,3,19,22.154,FALSE
2008,8,3,20,19.698,FALSE
2008,8,3,21,18.152,FALSE
2008,8,3,22,16.344,FALSE
2008,8,3,23,15.175,FALSE
2008,8,4,0,14.505,FALSE
2008,8,4,1,13.906,FALSE
2008,8,4,2,13.257,FALSE
2008,8,4,3,12.751,FALSE
2008,8,4,4,12.534,FALSE
2008,8,4,5,12.268,FALSE
2008,8,4,6,12.606,FALSE
2008,8,4,7,14.529,FALSE
2008,8,4,8,17.748,FALSE
2008,8,4,9,20.293,FALSE
2008,8,4,10,22.753,FALSE
2008,8,4,11,25.186,TRUE
2008,8,4,12,26.573,TRUE
2008,8,4,13,28.048,TRUE
2008,8,4,14,28.692,TRUE
2008,8,4,15,29.54,TRUE
2008,8,4,16,29.815,TRUE
2008,8,4,17,28.543,TRUE
2008,8,4,18,25.817,TRUE
2008,8,4,19,23.04,FALSE
2008,8,4,20,20.269,FALSE
2008,8,4,21,18.366,FALSE
2008,8,4,22,16.606,FALSE
2008,8,4,23,15.748,FALSE
2008,8,5,0,14.577,FALSE
2008,8,5,1,14.314,FALSE
2008,8,5,2,13.425,FALSE
2008,8,5,3,12.509,FALSE
2008,8,5,4,12.05,FALSE
2008,8,5,5,11.662,FALSE
2008,8,5,6,11.904,FALSE
2008,8,5,7,13.978,FALSE
2008,8,5,8,17.701,FALSE
2008,8,5,9,19.912,FALSE
2008,8,5,10,22.8,FALSE
2008,8,5,11,25.065,TRUE
2008,8,5,12,26.353,TRUE
2008,8,5,13,27.014,TRUE
2008,8,5,14,27.801,TRUE
2008,8,5,15,28.493,TRUE
2008,8,5,16,27.702,TRUE
2008,8,5,17,26.426,TRUE
2008,8,5,18,25.355,TRUE
2008,8,5,19,22.848,FALSE
2008,8,5,20,21.366,FALSE
2008,8,5,21,20.103,FALSE
2008,8,5,22,19.722,FALSE
2008,8,5,23,19.888,FALSE
2008,8,6,0,19.318,FALSE
2008,8,6,1,18.271,FALSE
2008,8,6,2,17.796,FALSE
2008,8,6,3,17.32,FALSE
2008,8,6,4,16.272,FALSE
2008,8,6,5,16.01,FALSE
2008,8,6,6,16.106,FALSE
2008,8,6,7,18.152,FALSE
2008,8,6,8,20.865,FALSE
2008,8,6,9,23.665,FALSE
2008,8,6,10,25.55,TRUE
2008,8,6,11,27.481,TRUE
2008,8,6,12,28.717,TRUE
2008,8,6,13,30.041,TRUE
2008,8,6,14,30.697,TRUE
2008,8,6,15,31.103,TRUE
2008,8,6,16,30.95,TRUE
2008,8,6,17,29.34,TRUE
2008,8,6,18,28.32,TRUE
2008,8,6,19,25.21,TRUE
2008,8,6,20,25.089,TRUE
2008,8,6,21,21.843,FALSE
2008,8,6,22,20.531,FALSE
2008,8,6,23,19.127,FALSE
2008,8,7,0,18.033,FALSE
2008,8,7,1,17.177,FALSE
2008,8,7,2,16.725,FALSE
2008,8,7,3,16.534,FALSE
2008,8,7,4,15.461,FALSE
2008,8,7,5,14.697,FALSE
2008,8,7,6,14.84,FALSE
2008,8,7,7,16.701,FALSE
2008,8,7,8,20.126,FALSE
2008,8,7,9,22.489,FALSE
2008,8,7,10,24.823,FALSE
2008,8,7,11,26.818,TRUE
2008,8,7,12,28.866,TRUE
2008,8,7,13,30.293,TRUE
2008,8,7,14,31.74,TRUE
2008,8,7,15,31.944,TRUE
2008,8,7,16,31.765,TRUE
2008,8,7,17,30.192,TRUE
2008,8,7,18,27.382,TRUE
2008,8,7,19,23.833,FALSE
2008,8,7,20,20.65,FALSE
2008,8,7,21,18.889,FALSE
2008,8,7,22,17.32,FALSE
2008,8,7,23,16.415,FALSE
2008,8,8,0,16.249,FALSE
2008,8,8,1,15.533,FALSE
2008,8,8,2,15.008,FALSE
2008,8,8,3,14.792,FALSE
2008,8,8,4,14.002,FALSE
2008,8,8,5,13.353,FALSE
2008,8,8,6,13.04,FALSE
2008,8,8,7,14.912,FALSE
2008,8,8,8,19.127,FALSE
2008,8,8,9,21.366,FALSE
2008,8,8,10,23.569,FALSE
2008,8,8,11,25.404,TRUE
2008,8,8,12,26.72,TRUE
2008,8,8,13,28.444,TRUE
2008,8,8,14,29.315,TRUE
2008,8,8,15,29.29,TRUE
2008,8,8,16,29.04,TRUE
2008,8,8,17,27.186,TRUE
2008,8,8,18,24.847,FALSE
2008,8,8,19,22.25,FALSE
2008,8,8,20,19.294,FALSE
2008,8,8,21,17.486,FALSE
2008,8,8,22,16.272,FALSE
2008,8,8,23,15.533,FALSE
2008,8,9,0,14.792,FALSE
2008,8,9,1,13.112,FALSE
2008,8,9,2,12.558,FALSE
2008,8,9,3,12.389,FALSE
2008,8,9,4,11.929,FALSE
2008,8,9,5,11.613,FALSE
2008,8,9,6,11.443,FALSE
2008,8,9,7,13.594,FALSE
2008,8,9,8,16.939,FALSE
2008,8,9,9,19.341,FALSE
2008,8,9,10,22.13,FALSE
2008,8,9,11,24.002,FALSE
2008,8,9,12,26.231,TRUE
2008,8,9,13,27.604,TRUE
2008,8,9,14,28.543,TRUE
2008,8,9,15,29.439,TRUE
2008,8,9,16,29.515,TRUE
2008,8,9,17,28.667,TRUE
2008,8,9,18,26.989,TRUE
2008,8,9,19,23.448,FALSE
2008,8,9,20,21.175,FALSE
2008,8,9,21,19.294,FALSE
2008,8,9,22,17.582,FALSE
2008,8,9,23,16.511,FALSE
2008,8,10,0,15.843,FALSE
2008,8,10,1,14.888,FALSE
2008,8,10,2,13.618,FALSE
2008,8,10,3,13.185,FALSE
2008,8,10,4,12.823,FALSE
2008,8,10,5,12.509,FALSE
2008,8,10,6,12.606,FALSE
2008,8,10,7,15.031,FALSE
2008,8,10,8,19.698,FALSE
2008,8,10,9,22.417,FALSE
2008,8,10,10,25.38,TRUE
2008,8,10,11,27.038,TRUE
2008,8,10,12,28.543,TRUE
2008,8,10,13,30.293,TRUE
2008,8,10,14,30.824,TRUE
2008,8,10,15,31.74,TRUE
2008,8,10,16,31.153,TRUE
2008,8,10,17,29.389,TRUE
2008,8,10,18,26.916,TRUE
2008,8,10,19,24.46,FALSE
2008,8,10,20,22.226,FALSE
2008,8,10,21,20.65,FALSE
2008,8,10,22,20.198,FALSE
2008,8,10,23,19.27,FALSE
2008,8,11,0,18.723,FALSE
2008,8,11,1,18.58,FALSE
2008,8,11,2,17.034,FALSE
2008,8,11,3,15.605,FALSE
2008,8,11,4,14.96,FALSE
2008,8,11,5,14.457,FALSE
2008,8,11,6,14.625,FALSE
2008,8,11,7,17.058,FALSE
2008,8,11,8,21.342,FALSE
2008,8,11,9,24.823,FALSE
2008,8,11,10,28.295,TRUE
2008,8,11,11,30.369,TRUE
2008,8,11,12,32.253,TRUE
2008,8,11,13,33.521,TRUE
2008,8,11,14,33.757,TRUE
2008,8,11,15,34.202,TRUE
2008,8,11,16,34.15,TRUE
2008,8,11,17,32.33,TRUE
